OFICINA;NUMERO;CUENTA;CTRA_CTA;APLICA;MONEDA;MARCO;CTAITB;NIVEL;FONDOS;TIPO;SECUENCIA;PRESUP;T_PRESUP;T_PASIVO;RUBRO;TGIRO;CTAGIRO;SALDO;PROTECT
01;1;ACTIVO;;FALSO;D;1;142102001;1;FALSO;;100000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;11;ACTIVO CORRIENTE;;FALSO;D;1;142102001;2;FALSO;;200000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;111;DISPONIBLE;;FALSO;D;1;142102001;3;FALSO;;300000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;11101;CAJA;;FALSO;D;1;142102001;4;FALSO;;400000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;11101001;CAJA GENERAL;;FALSO;;1;;5;FALSO;;500000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;11101001001;CAJA M/N;;VERDADERO;D;1;42102001;6;VERDADERO;C;600000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;11101001002;CAJA M/E;;VERDADERO;D;1;42102001;6;VERDADERO;C;700000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;11101001003;CAJA FUERTE M/N;;VERDADERO;D;1;42102001;6;VERDADERO;C;800000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;11101001004;CAJA FUERTE M/E;;VERDADERO;D;1;42102001;6;VERDADERO;C;900000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;11101002;CAJA CHICA;;FALSO;;1;42102001;5;FALSO;;1000000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;FALSO
01;11101002001;CAJA CHICA;;VERDADERO;B;1;42102001;6;FALSO;;1100000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;11102;BANCOS;;FALSO;D;1;142102001;4;FALSO;;1200000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;11102001;BANCO ECONOMICO M/N 1041-188970;;VERDADERO;D;1;42102001;5;VERDADERO;B;1300000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;11102002;BANCO ECONOMICO M/E 1042-096019;;VERDADERO;D;1;42102001;5;VERDADERO;B;1400000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;11102003;BANCO UNION M/N 1-1621156;;VERDADERO;D;1;42102001;5;VERDADERO;B;1500000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;112;EXIGIBLES;;FALSO;D;1;142102001;3;FALSO;;1600000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;11201;CLIENTES POR COBRAR;;FALSO;D;1;142102001;4;FALSO;;1700000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;11201001;CLIENTES M/N;;VERDADERO;D;1;142102001;5;FALSO;;1800000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;11201002;CLIENTES M/E;;VERDADERO;D;1;142102001;5;FALSO;;1900000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;11201003;PREVISION PARA CUENTAS INCOBRABLES;;VERDADERO;D;1;142102001;5;FALSO;;2000000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;11202;CUENTAS POR COBRAR LINEAS AEREAS;;FALSO;;1;142102001;4;FALSO;;2100000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;11202001;B.S.P. M/N POR COBRAR;;VERDADERO;B;1;42102001;5;FALSO;;2200000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;11202002;B.S.P. M/E POR COBRAR;;VERDADERO;B;1;42102001;5;FALSO;;2300000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;11202003;ECOJET POR COBRAR;;VERDADERO;B;1;42102001;5;FALSO;;2400000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;11203;FONDOS A RENDIR;;FALSO;D;1;142102001;4;FALSO;;2500000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;11203001;CUENTA TRAMITES A RENDIR;;VERDADERO;D;1;142102001;5;FALSO;;2600000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;11204;ANTICIPO UTILIDADES A LOS SOCIOS;;FALSO;D;1;142102001;4;FALSO;;2700000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;11204001;ANTICIPO SOCIA EVA ZAMORA;;VERDADERO;D;1;42102001;5;FALSO;;2800000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;11204002;ANTICIPO SOCIO EDUARDO ZAMORA;;VERDADERO;D;1;42102001;5;FALSO;;2900000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;11205;ANTICIPO AL PERSONAL;;FALSO;;1;42102001;4;FALSO;;3000000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;11205001;ANT.NATALIA RIBERA;;VERDADERO;B;1;42102001;5;FALSO;;3100000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;11205002;ANT.INGRID CHAVARRIA;;VERDADERO;B;1;42102001;5;FALSO;;3200000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;11205003;ANT.MARIA JOSE VACA;;VERDADERO;B;1;42102001;5;FALSO;;3300000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;11205004;ANT.CLAUDIA TAVERA;;VERDADERO;B;1;42102001;5;FALSO;;3400000.000000;0.00;;FALSO;;VERDADERO;;0.00;FALSO
01;11205005;ANT. MENSAJERO;;VERDADERO;B;1;42102001;5;FALSO;;3500000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;11205006;ANT.ZAMANTHA ZAMORA;;VERDADERO;B;1;42102001;5;FALSO;;3600000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;11205007;ANT.MAGNOLY GONGORA;;VERDADERO;B;1;42102001;5;FALSO;;3700000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;11205008;ANT.AIDE ZAMORA;;VERDADERO;B;1;42102001;5;FALSO;;3800000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;11205009;ANT.DENISSE BALCAZAR;;VERDADERO;B;1;42102001;5;FALSO;;3900000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;113;ACTIVO DIFERIDOS;;FALSO;D;1;142102001;3;FALSO;;4000000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;11301;SEGUROS DIFERIDOS;;FALSO;D;1;142102001;4;FALSO;;4100000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;11301001;SEGUROS PAGADOS X ANTICIPADOS;;VERDADERO;B;1;;5;FALSO;;4200000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;FALSO
01;11302;IMPUESTOS ANTICIPADOS;;FALSO;;1;42102001;4;FALSO;;4300000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;11302001;IUE ANTICIPADO PARA IT;;VERDADERO;B;1;42102001;5;FALSO;;4400000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;11302002;CREDITO FISCAL;;VERDADERO;B;1;42102001;5;FALSO;;4500000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;12;ACTIVO NO CORRIENTE;;FALSO;D;1;142102001;2;FALSO;;4600000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;121;BIENES DE USO;;FALSO;D;1;142102001;3;FALSO;;4700000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;12101;TERRENOS;;FALSO;;1;142102001;4;FALSO;;4800000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;12101001;TERRENOS;;VERDADERO;D;1;42102001;5;FALSO;;4900000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;12102;EDIFICIOS;;FALSO;;1;142102001;4;FALSO;;5000000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;12102001;EDIFICIOS;;VERDADERO;D;1;42102001;5;FALSO;;5100000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;12102002;DEPREC.ACUM.EDIFICIOS;;VERDADERO;D;1;42102001;5;FALSO;;5200000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;12103;VEHICULOS;;FALSO;D;1;142102001;4;FALSO;;5300000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;12103001;VEHICULOS;;VERDADERO;D;1;42102001;5;FALSO;;5400000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;12103002;DEPREC.ACUM.VEHICULOS;;VERDADERO;D;1;42102001;5;FALSO;;5500000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;12104;MUEBLES Y ENSERES;;FALSO;D;1;42102001;4;FALSO;;5600000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;12104001;MUEBLES Y ENSERES;;VERDADERO;D;1;42102001;5;FALSO;;5700000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;12104002;DEPREC.ACUM.MUEBLES Y ENSERES;;VERDADERO;D;1;42102001;5;FALSO;;5800000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;12105;EQUIPO DE COMPUTACION;;FALSO;;1;42102001;4;FALSO;;5900000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;12105001;EQUIPOS DE COMPUTACION;;VERDADERO;D;1;42102001;5;FALSO;;6000000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;12105002;DEPREC.ACUM.EQUIP.COMP.;;VERDADERO;D;1;42102001;5;FALSO;;6100000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;12106;EQUIPOS DE OFICINA;;FALSO;;1;42102001;4;FALSO;;6200000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;12106001;EQUIPOS DE OFICINA;;VERDADERO;D;1;42102001;5;FALSO;;6300000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;12106002;DEPREC.ACUM.EQUIP.OF.;;VERDADERO;D;1;42102001;5;FALSO;;6400000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;122;OTROS ACTIVOS DE LARGO PLAZO;;FALSO;;1;42102001;3;FALSO;;6500000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;12201;DEPOSITOS A PLAZO FIJO;;FALSO;;1;42102001;4;FALSO;;6600000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;12201002;GARANTIAS A TERCEROS;;VERDADERO;D;1;42102001;5;FALSO;;6700000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;123;INVERSIONES;;FALSO;;1;42102001;3;FALSO;;6800000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;12301;ACCIONES;;FALSO;;1;42102001;4;FALSO;;6900000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;12301001;ACCIONES COTAS LTDA.;;VERDADERO;B;1;42102001;5;FALSO;;7000000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;2;PASIVO;;FALSO;D;2;142102001;1;FALSO;;7100000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;21;PASIVO CORRIENTE;;FALSO;D;2;142102001;2;FALSO;;7200000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;211;CUENTAS POR PAGAR COMERCIALES;;FALSO;D;2;142102001;3;FALSO;;7300000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;21101;LINEAS AEREAS M/N X PAGAR;;FALSO;;2;142102001;4;FALSO;;7400000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;21101001;AEROCON X PAGAR;;VERDADERO;B;2;42102001;5;FALSO;;7500000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;21101002;AMASZONAS X PAGAR;;VERDADERO;B;2;42102001;5;FALSO;;7600000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;21101003;BOA POR PAGAR;;VERDADERO;B;2;42102001;5;FALSO;;7700000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;21101004;ECOJET X PAGAR;;VERDADERO;B;2;42102001;5;FALSO;;7800000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;21101005;TRANSPORTE AEREO MILITAR;;VERDADERO;D;2;42102001;5;FALSO;;7900000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;21101010;BSP/IATA M/N X PAGAR;;VERDADERO;B;2;42102001;5;FALSO;;8000000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;21102;LINEAS AEREAS M/E X PAGAR;;FALSO;;2;142102001;4;FALSO;;8100000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;21102001;COPA X PAGAR;;VERDADERO;B;2;42102001;5;FALSO;;8200000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;21102002;BSP/IATA M/E X PAGAR;;VERDADERO;B;2;42102001;5;FALSO;;8300000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;21102003;HAHN AIRLINES;;VERDADERO;B;2;42102001;5;FALSO;;8400000.000000;0.00;;FALSO;;VERDADERO;;0.00;FALSO
01;21102004;AMERICAN AIRLINES X PAGAR;;VERDADERO;B;2;42102001;5;FALSO;;8500000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;21102005;ADM/ACM BSP POR PAGAR;;VERDADERO;B;2;42102001;5;FALSO;;8600000.000000;0.00;;FALSO;;VERDADERO;;0.00;FALSO
01;21102006;HELI AIR MONACO X PAGAR;;VERDADERO;B;2;42102001;5;FALSO;;8700000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;212;CUENTAS POR PAGAR PROOVEDORES;;FALSO;D;2;142102001;3;FALSO;;8800000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;21201;CUENTAS POR PAGAR OPERADORES;;FALSO;D;2;142102001;4;FALSO;;8900000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;21201001;CUARTA DIMENSION VIAJES;;FALSO;;2;42102001;5;FALSO;;9000000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;21201002;VIAJES ESPACIAL;;VERDADERO;D;2;;5;FALSO;;9100000.000000;0.00;FALSO;VERDADERO;O;FALSO;;0.00;
01;21201003;AMERICAN SERVICES;;FALSO;;2;42102001;5;FALSO;;9200000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;21201004;CAMBATUR;;VERDADERO;D;2;42102001;5;FALSO;;9300000.000000;0.00;FALSO;VERDADERO;O;FALSO;;0.00;
01;21201005;EXPRESS TRAVEL;;VERDADERO;D;2;42102001;5;FALSO;;9400000.000000;0.00;FALSO;VERDADERO;O;FALSO;;0.00;
01;21201006;EXPLORA AVENTURA;;VERDADERO;D;2;42102001;5;FALSO;;9500000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;21201007;EMETE LDTA.;;VERDADERO;D;2;42102001;5;FALSO;;9600000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;21201008;SEGURVIAJE;;VERDADERO;D;2;42102001;5;FALSO;;9700000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;21201009;AMBORO TOURS;;VERDADERO;D;2;42102001;5;FALSO;;9800000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;21201010;OTRAS OPERADORAS;;VERDADERO;D;2;42102001;5;FALSO;;9900000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;21201011;ASSIST CARD;;VERDADERO;D;2;42102001;5;FALSO;;10000000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;21201012;METROPOLITANA;;VERDADERO;D;2;42102001;5;FALSO;;10100000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;21201013;NACIONAL ASISTENCIA;;VERDADERO;B;2;42102001;5;FALSO;;10200000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;FALSO
01;21201014;VELMA LTDA.;;VERDADERO;D;2;42102001;5;FALSO;;10300000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;21201015;ORBIS SRL.;;VERDADERO;D;2;42102001;5;FALSO;;10400000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;21201016;TRAVEL ACE;;VERDADERO;D;2;42102001;5;FALSO;;10500000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;21201017;OLYMPUS POR PAGAR;;VERDADERO;D;2;42102001;5;FALSO;;10600000.000000;0.00;;FALSO;;VERDADERO;;0.00;
01;21202;CUENTAS POR PAGAR HOTELES;;FALSO;D;2;142102001;4;FALSO;;10700000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;21202001;HOTEL LOS TAJIBOS;;VERDADERO;B;2;42102001;5;FALSO;;10800000.000000;0.00;FALSO;VERDADERO;O;VERDADERO;;0.00;
01;21202002;CAMINO REAL;;VERDADERO;B;2;42102001;5;FALSO;;10900000.000000;0.00;FALSO;FALSO;O;VERDADERO;;0.00;
01;213;ANTICIPO DE CLIENTES Y DEVOLUCIONES;;FALSO;;2;142102001;3;FALSO;;11000000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;21301;ANTICIPO DE CLIENTES;;FALSO;D;2;142102001;4;FALSO;;11100000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;21301001;ANTICIPO EMPRESAS;;FALSO;;2;;5;FALSO;;11200000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;21301002;ANTICIPO CLIENTES EVENTUALES;;FALSO;;2;42102001;5;FALSO;;11300000.000000;0.00;FALSO;FALSO;;FALSO;;0.00;
01;21301002001;ANTICIPO CLIENTES M/N;;VERDADERO;B;2;42102001;6;FALSO;;11400000.000000;0.00;FALSO;FALSO;O;VERDADERO;;0.00;
01;21301002002;ANTICIPO CLIENTES M/E;;VERDADERO;B;2;42102001;6;FALSO;;11500000.000000;0.00;FALSO;VERDADERO;O;VERDADERO;;0.00;
01;21301002003;DEPOSITO EN TRANSITO BANCOS;;VERDADERO;B;2;42102001;6;FALSO;;11600000.000000;0.00;;FALSO;O;VERDADERO;;0.00;
01;21302;DEVOLUCIONES PENDIENTES A CLIENTES;;FALSO;;2;42102001;4;FALSO;;11700000.000000;0.00;FALSO;FALSO;;VERDADERO;;0.00;
01;21302001;DEVOLUCIONES EN M/N;;VERDADERO;B;2;42102001;5;FALSO;;11800000.000000;0.00;FALSO;VERDADERO;O;VERDADERO;;0.00;
